items.id,items.label,items.authors,items.journal,items.country,items.year,items.date,items.month,items.url
12997,Influence of indium concentration and substrate temperature on the physical characteristics of chemically sprayed ZnO : In thin films deposited from zinc pentanedionate and indium sulfate,"Castañeda L, Morales-Saavedra OG, Cheang-Wong JC, Acosta DR, Banuelos JG, Maldonado A, Olvera MDL",Journal of Physics: Condensed Matter,Reino Unido,2006,2006,2006,"<Go to ISI>://000238592500017, 2, , "
13085,Self-focusing in chromium-doped potassium niobate single ceramic crystal,"Castillo-Torres J, Hernandez J, Gonzalez-Martinez S, Aguirre-Lopez A, Hernandez MB, Aguilar-Martinez JA",Revista Mexicana de Física,México,2006,2006,2006,"<Go to ISI>://000243057500008, 0, , "
13094,Stochastic modeling of alginate production by Azotobacter Vinelandii,"C. Gallardo, E. Salinas-Rodríguez, J. M. Zamora, R. F. Rodríguez",Revista Mexicana de Física,México,2006,2006,2006,"<Go to ISI>://000244652000008, 0, , "
13143,Wave mixing and spatial structures in cholesteric liquid crystals,C. G. Avendaño and J. A. Reyes,Revista Mexicana de Física,México,2006,2006,2006,"<Go to ISI>://000244652000004, 0, , "
13016,MeV ion beam deformation of colloidal silica particles,"Cheang-Wong JC, Morales U, Oliver A, Rodriguez-Fernandez L, Rickards J",Nuclear Instruments & Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,Holanda,2006,2006,2006,"<Go to ISI>://000236225200123, 9, , "
12993,Hydrogen spillover and structural defects in a PdO/zirconia nanophase synthesized through a surfactant-templated route,"Chen LF, Wang JA, Valenzuela MA, Bokhimi X, Acosta DR, Novaro O",Journal of Alloys and Compounds,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000238468800044, 1, , "
13096,"Structural characterization of a novel spatially coherent crystalline nanocomposite obtained from a melt of KBr, RbCl, RbBr, KI and RbI salts","Cordero-Borboa AE, Mijangos RR, Schabes-Retchkiman PS",Journal of Materials Science,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000242285900030, 6, , "
13038,Optical absorption and thermoluminescence in single NaCl : Cu crystals exposed to Co-60 and UV light,"Cruz-Zaragoza E, Barboza-Flores M, Chernov V, Melendrez R, Ramos S, Negron-Mendoza A, Hernandez JM, Murrieta H",Radiation Protection Dosimetry,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000240691100023, 1, , "
13125,Thermoluminescence behaviour of KCl1-xBrx : Pb2+ exposed to gamma radiation,"Cruz-Zaragoza E, Barboza-Flores M, Chernov V, Ramos S, Hernandez AJ, Murrieta SH",Radiation Protection Dosimetry,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000240691100061, 0, , "
12949,Dark Energy and Dark Matter,"de la Macorra, Mateos T.",AIP Conference Proceedings,Estados Unidos de América,2006,2006,2006,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-33846487215&partnerID=40, 0"
13115,The foundations of linear stochastic electrodynamics,"De la Peña L, Cetto AM",Foundations of Physics,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000238632700003, 0, , "
13074,Relationship between ionoluminescence emission and bond distance (M-O) in carbonates,"Del Castillo HC, Ruvalcaba Sil JL, Alvarez MA, Beneitez P, Millán MA, Calderón T",Nuclear Instruments & Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,Holanda,2006,2006,2006,"<Go to ISI>://000239545000055, 3, , "
12926,"BEC, BCS and BCS-Bose crossover theories in superconductors and superfluids","de Llano M., Sevilla F.J., Solís M.A., Valencia J.J.",Condensed Matter Theories,Estados Unidos de América,2006,2006,2006,NA
12944,Cooper pairs as bosons,"de Llano M., Sevilla F.J., Tapia S.",International Journal of Modern Physics B,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000240217400006, 5, , "
13058,PIXE analysis on Maya blue in Prehispanic and colonial mural paintings,"Del Rio MS, Martinetto P, Solis C, Reyes-Valerio C",Nuclear Instruments & Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,Holanda,2006,2006,2006,"<Go to ISI>://000239545000154, 0, , "
13011,L-shell alignment of rare earths atoms induced by C-12 O-16 and F-19 ion impact,"De Lucio OG, Miranda J",Nuclear Instruments & Methods in Physics Research Section B: Beam Interactions with Materials and Atoms,Holanda,2006,2006,2006,"<Go to ISI>://000238767300009, 1, , "
12941,Connection between quantum-mechanical and classical time evolution via a dynamical invariant,"D. Schuch, M. Moshinsky","Physical Review A: Atomic, Molecular, and Optical Physics",Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000238694900026, 6, , "
13119,The role of twinning in shape evolution of anisotropic noble metal nanostructures,"Elechiguerra JL, Reyes-Gasga J, Yacaman MJ",Journal of Materials Chemistry,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000241179700008, 43, , "
12976,Experimental determination of preferred instability modes in a mechanically excited thermal plume by ultrasound scattering,"Elicer-Cortes JC, Navia A, Boyer D, Pavageau M, Hernandez RH",Experimental Thermal and Fluid Science,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000236458100008, 1, , "
13138,Upper bound on the hadronic light-by-light contribution to the muon g-2,"Erler J, Toledo-Sanchez G",Physical Review Letters,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000241405400009, 0, , "
13060,Polydispersity effects in the dynamics and stability of bubbling flows,"E. Salinas-Rodríguez, R. F. Rodríguez, J. M. Zamora, A. Soria",European Physical Journal B,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000236782300022, 1, , "
12937,Commercial optical fibre as TLD material,"Espinosa G, Golzarri JI, Bogard J, Garcia-Macedo J",Radiation Protection Dosimetry,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000240691100044, 0, , "
13102,Study of gel materials as radioactive Rn-222 gas detectors,"Espinosa G, Golzarri JI, Rickards J, Gammage RB",Radiation Protection Dosimetry,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000240691100090, 0, , "
13090,Stability and the proximity theorem in Casimir actuated nano devices,"Esquivel-Sirvent R, Reyes L, Barcenas J",New Journal of Physics,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000241412800008, 8, , "
13089,Spatial dispersion in Casimir forces: a brief review,"Esquivel-Sirvent R, Villarreal C, Mochan WL, Contreras-Reyes AM, Svetovoy VB",Journal of Physics A: Mathematical and Theoretical,Reino Unido,2006,2006,2006,"<Go to ISI>://000238384200025, 6, , "
12998,Influence of substrate temperature on the properties of fluorinated silicon-nitride thin films deposited by IC-RPECVD,"Fandiño J, Lopez-Suarez A, Monroy BM, Santana G, Ortiz A, Alonso JC, Oliver A",Journal of Electronic Materials,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000239159200009, 1, , "
13026,Neutrino masses and mixings in a minimal S-3-invariant extension of the standard model,"Félix O., Mondragón A., Mondragón M.,  Peinado E.",Revista Mexicana de Física,México,2006,2006,2006,"<Go to ISI>://000244651700013, 6, , "
13117,The quality of radiology services in five Latin American countries,"Fleitas I, Caspani CC, Borras C, Plazas MC, Miranda AA, Brandan ME, De la Mora R",Revista Panamericana de Salud Publica/Pan American Journal of Public Health,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000242240800006, 3, http://www.scopus.com/inward/record.url?eid=2-s2.0-33845505904&partnerID=40, 2"
13009,Long distance radiative corrections to the decay tau(-)->pi(-)pi(0)nu(tau),"Flores-Baez F, Flores-Tlalpa A, Castro GL, Toledo Sanchez G","Physical Review: D, particles, fields, gravitation, and cosmology",Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000241723900004, 9, , "
12978,Experimental generation and analysis of first-order TE and TM Bessel modes in free space,"Flores-Perez A, Hernandez-Hernandez J, Jauregui R, Volke-Sepulveda K",Optics Letters,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000237728200048, 5, , "
12977,Experimental evidence of chaotic behavior in the dynamic diffraction pattern of a dye doped nematic film,"F. L. S. Cuppo, R. F. Rodríguez, J. A. Olivares, J. A. Reyes, F. Vidal-Caballero",Revista Mexicana de Física,México,2006,2006,2006,"<Go to ISI>://000244652000007, 0, , "
13037,Optical absorption and second harmonic generation in SiO2:DR1 sol-gel films as function of poling time,"Franco A, Valverde-Aguilar G, Garcia-Macedo G",Proceedings of Spie - The International Society for Optical Engineering,Estados Unidos de América,2006,2006,2006,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-33751416316&partnerID=40, 0"
13018,Modeling of the second harmonic generation in SiO2 sol-gel films doped with nanoscopic DR1 molecules as function of the poling time,"Franco A, Valverde-Aguilar G, Garcia-Macedo J, Chaput F, Canva M, Levy Y",Optical Materials,Holanda,2006,2006,2006,"<Go to ISI>://000241087200003, 3, , "
13087,"Solitones embebidos: estables, inestables, continuos y discretos","Fujioka J, Rodriguez RF, Espinosa-Ceron A",Ciencia Ergo Sum,Estados Unidos de América,2006,2006,2006,NA
13017,Microstructural and chemical analysis performed by HRTEM and EDS on YBa2Cu3O7-x/Ag films irradiated with electrons,"Galvan DH, Hirata GA, Adem E",Materials Science and Engineering B-Solid State Materials for Advanced Technology,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000233982500004, 0, , "
13070,Quasiwetting on spherical solid surfaces by oil-water-amphiphile mixtures,García Alcántara C. and Varea C.,"Physical Review E: Statistical, Nonlinear, and Soft Matter Physics",Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000240870100064, 0, , "
13114,The effect of hot rolling on room temperature ductility of a NiAl intermetallic compound,"Garcia-Galan S, Aramburo-Perez G, Gonzalez-Rivera C, Herrera R, Juarez-Islas JA",materials science forum,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000237089800011, 0, , "
12992,HIV-1 dynamics at different time scales under antiretroviral therapy,"Garcia JA, Soto-Ramirez LE, Cocho G, Govezensky T, Jose MV",Journal of Theoretical Biology,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000234154200019, 2, , "
13013,Luminescence studies on PZT:Eu3+ sol-gel thin films,"Garcia-Macedo J, Martinez Zuñiga J, Gonzalez-Garcia F, Valverde-Aguilar G",Proceedings of Spie - The International Society for Optical Engineering,Estados Unidos de América,2006,2006,2006,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-33751030812&partnerID=40, 0"
12987,Glass transition phenomenology and flexibility: An approach using the energy landscape formalism,G.G. Naumis,Journal of Non-Crystalline Solids,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000242821800083, 3, , "
13029,New trends in localization theory,G.G. Naumis,Physica A: Statistical Mechanics and its Applications,Holanda,2006,2006,2006,"<Go to ISI>://000242262000010, 2, , "
13140,Variation of the glass transition temperature with rigidity and chemical composition,G.G. Naumis,Physical Review B,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000237950200004, 11, , "
13050,Phonon diffusion in harmonic and anharmonic one-dimensional quasiperiodic lattices,"G.G. Naumis, F Salazar, and Ch. Wang",Philosophical Magazine,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000234711200049, 0, , "
13065,"Propiedades texturales, redox y superficiales de catalizadores CuO/SiO2, CuO/CeO2-SiO2 y CuOCeO2","Gomez Cortes A, Gonzalez-Vigi F, Arenas-Alatorre A, Diaz G",Revista Mexicana de Ingeniería Química,Estados Unidos de América,2006,2006,2006,NA
12938,Complete electromagnetic multipole expansion including toroidal moments,"GÓNGORA A, LEY-KOO E",Revista Mexicana de Física,México,2006,2006,2006,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-36448978316&partnerID=40, 0"
12939,Complete electromagnetic multipole expansion including toroidal moments Part Two,"GÓNGORA A, LEY-KOO E",Revista Mexicana de Física,México,2006,2006,2006,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-36448978316&partnerID=40, 0"
13043,Overdamped thermal ratchets in one and more dimensions. Kinesin transport and protein folding,"Gonzalez-Candela E, Romero-Rochin V",Physica A: Statistical Mechanics and its Applications,Holanda,2006,2006,2006,"<Go to ISI>://000242262000011, 0, , "
13067,"PSF, LSF and S/P in mammography: GEANT4 validation","Grabski V, Brandan ME, Ruiz-Trejo C, Villaseñor Y",Zeitschrift Für Medizinische Physik,Estados Unidos de América,2006,2006,2006,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-33845936905&partnerID=40, 0"
13035,On the transcendental ideality of space and time in modern physics,Hacyan S,KANT-STUDIEN,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000241056100007, 0, , "
12917,A relativistic study of Bessel beams,"Hacyan S, Jauregui R",Journal of Physics B: Atomic Molecular and Optical Physics,Reino Unido,2006,2006,2006,"<Go to ISI>://000237443000014, 5, , "
13144,Wave-front dynamics in systems with directional anomalous diffusion,"Hernández D., Barrio R., and Varea C.","Physical Review E: Statistical, Nonlinear, and Soft Matter Physics",Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000241723000025, 0, , "
13030,Non-Hermitian degeneracy of two unbound states,"Hernandez E, Jauregui A, Mondragon A",Journal of Physics A: Mathematical and Theoretical,Reino Unido,2006,2006,2006,"<Go to ISI>://000239487900012, 7, , "
13008,Local topology and universal unfolding of the energy surfaces at a crossing of unbound states,"Hernandez E, Jauregui A, Mondragon A, Nellen L",Revista Mexicana de Física,México,2006,2006,2006,"<Go to ISI>://000244651200018, 1, , "
12947,Crystal chemistry study of the solid solutions in the system La2BaZnO5-EU2BaZnO5,"Hernandez-Perez A, Bucio L, Ibarra-Palos A, Villafuerte-Castrejon ME",Zeitschrift Fur Kristallographie,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000237486000002, 0, , "
13012,Luminescence of Eu3+ in the solid solutions formed in the binary system La2BaZnO5-Eu2BaZnO5,"Hernandez-Perez A, Camarillo GE, Villafuerte-Castrejon ME, Bucio L, Flores MC, Hernandez AJ, Murrieta SH",Optical Materials,Holanda,2006,2006,2006,"<Go to ISI>://000234178900007, 2, , "
12982,"Fluctuating dynamics at the quasiperiodic onset of chaos, Tsallis q-statistics and Mori's q-phase thermodynamics","Hernández-Saldaña, H., Robledo, A.",Physica A: Statistical Mechanics and its Applications,Holanda,2006,2006,2006,"<Go to ISI>://000240873600011, 3, , "
12956,Dynamic mechanical properties of compatibilized PET with radiation oxidized HDPE,"Herrera-Franco PJ, Hernandez-Sanchez F, Adem E, Burillo G",Polymer Bulletin,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000233822100006, 2, , "
13025,Nearest-neighbor spacing distribution of basis in some intron-less and intron-containing DNA sequences,"Higareda MF, Hernandez-Saldana H, Mendez-Sanchez RA",Physica A: Statistical Mechanics and its Applications,Holanda,2006,2006,2006,"<Go to ISI>://000242262000024, 0, , "
12916,A nonequilibrium thermodynamic approach to generalized statistics for Brownian motion,"I. Santamaría-Holek, R. F. Rodríguez",Physica A: Statistical Mechanics and its Applications,Holanda,2006,2006,2006,"<Go to ISI>://000237955400010, 1, , "
12960,Electrically controlled optical bandgap in a structurally chiral material,J. A. Reyes and A. Lakhtakia,Optics Communications,Holanda,2006,2006,2006,"<Go to ISI>://000235067400028, 12, , "
12961,Electrically controlled reflection and transmission of obliquely incident light by structurally chiral materials,J. A. Reyes and A. Lakhtakia,Optics Communications,Holanda,2006,2006,2006,"<Go to ISI>://000241210900035, 6, , "
12981,Finite temperature corrections to the Casimir effect in rectangular cavities with perfectly conducting walls,"Jauregui R, Villarreal C, Hacyan S",Annals of Physics,Estados Unidos de América,2006,2006,2006,"<Go to ISI>://000240245700006, 2, , "
12918,A survey of embedded solitons,"J. Fujioka, A. Espinosa-Cerón, R. F. Rodríguez",Revista Mexicana de Física,México,2006,2006,2006,"<Go to ISI>://000235678900002, 3, , "
13033,On the angular distribution of neutrons protons and X-rays from a small dense plasma focus machine,"J. Herrera, F. Castillo, I. Gamboa, J. Rangel, G. Espinosa, J.I. Golzarri",AIP Conference Proceedings,Estados Unidos de América,2006,2006,2006,", , http://www.scopus.com/inward/record.url?eid=2-s2.0-33751230459&partnerID=40, 0"
12923,An ab initio study of platinum hydrogen interaction,"J. H. Pacheco, A. Bravo y O. Novaro",Revista Mexicana de Física,México,2006,2006,2006,", , http://www.scopus.com/scopus/inward/record.url?eid=2-s2.0-33846116080&partnerID=40, 2"
12929,Bridge bond between potential energy surfaces and fuel cells on Pt-H-2 interaction,"J. H. Pacheco, I. P. Zaragoza, L. A. García, A. Bravo, S. Castillo y O. Novaro",Revista Mexicana de Física,México,2006,2006,2006,"<Go to ISI>://000237207200013, 1, , "
