"cliente_nomenclatura","campaña_nomenclatura","llave_ventas","llave_unica_mp","versión","tipo_presupuesto","tipo_2","comentario","Año-Mes","mes_plan","campaña_nomenclatura","plataforma","fecha_inicio_plan","fecha_fin_plan","inicio_campaña","fin_campaña","costo_planeado","kpi_planeado","serving","inversión_plataforma","inversión_total","inversión_AdOps","Operativo_AdOps","Serving_AdOps","costo_operativo","semana","inicio_reporte","fin_reporte","inicio_campaña_reporte","fin_campaña_reporte","divisa","dinero_gastado","impresiones","clics","conversiones","revenue","llave_analytics","conversiones_directas","conversiones_asistidas","revenue_directo","revenue_asistido","total_conversiones","total_revenue","ultima_actualizacion"
"ths","ao-ecomm","2001_ths_ao-ecomm_pi_pfm_dsp","2001_ths_ao-ecomm_pi_pfm_dsp_V3","V3","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","ao-ecomm","Programmatic","2020-01-09 0:00:00","2020-01-31 0:00:00","2020-01-09 0:00:00","2020-01-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_3","2020-01-17 0:00:00","2020-01-24 0:00:00","2020-01-17 0:00:00","2019-12-31 0:00:00","MXN",0,271925,233,6,"9,426","2001_ths_ao-ecomm_pi_pfm_dsp_2020-01-17",0,6,0,"9,426",0,0,"2020-04-30 10:32:07"
"ths","ao-ecomm","2001_ths_ao-ecomm_pi_pfm_fb","2001_ths_ao-ecomm_pi_pfm_fb_V3","V3","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","ao-ecomm","Facebook","2020-01-09 0:00:00","2020-01-31 0:00:00","2020-01-16 0:00:00","2020-01-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_3","2020-01-17 0:00:00","2020-01-24 0:00:00","2020-01-17 0:00:00","2020-01-24 0:00:00","MXN",13177,844659,27928,0,0,"2001_ths_ao-ecomm_pi_pfm_fb_2020-01-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"ths","ventaonline1","2001_ths_ventaonline1_pi_pfm_fb","2001_ths_ventaonline1_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","ventaonline1","Facebook","2020-01-16 0:00:00","2020-01-31 0:00:00","2020-01-16 0:00:00","2020-01-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_3","2020-01-17 0:00:00","2020-01-24 0:00:00","2020-01-17 0:00:00","2020-01-24 0:00:00","MXN",7979,367727,14211,0,0,"2001_ths_ventaonline1_pi_pfm_fb_2020-01-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2001_gicsa_explanadapachuca_pi_mkt_fb","2001_gicsa_explanadapachuca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","explanadapachuca","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-03 0:00:00","2020-01-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-25 0:00:00","2020-01-31 0:00:00","MXN",10047,1699349,3104,0,0,"2001_gicsa_explanadapachuca_pi_mkt_fb_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","brother","2004_odcam-gt_brother_pi_pfm_fb","2004_odcam-gt_brother_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","brother","Facebook","2020-04-18 0:00:00","2020-04-30 0:00:00","2020-04-21 0:00:00","2020-04-30 0:00:00",0.23,720,0,162,162,162,162,0,0.23,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-21 0:00:00","2020-04-24 0:00:00","MXN",1086,161225,1375,0,0,"2004_odcam-gt_brother_pi_pfm_fb_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","brother","2004_odcam-gt_brother_pi_pfm_sem","2004_odcam-gt_brother_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","brother","Google Search","2020-04-18 0:00:00","2020-04-30 0:00:00","2020-04-21 0:00:00","2020-04-30 0:00:00",0.7,58,0,40,40,40,40,0,0.7,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-21 0:00:00","2020-04-24 0:00:00","USD",15,190,25,0,0,"2004_odcam-gt_brother_pi_pfm_sem_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","brother","2004_odcam-gt_brother_pi_pfm_sem","2004_odcam-gt_brother_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","brother","Google Search","2020-04-18 0:00:00","2020-04-30 0:00:00","2020-04-21 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-21 0:00:00","2020-04-24 0:00:00","USD",15,190,25,0,0,"2004_odcam-gt_brother_pi_pfm_sem_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","dell","2003_odcam-gt_dell_pi_pfm_fb","2003_odcam-gt_dell_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","dell","Facebook","2020-03-11 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","2020-03-31 0:00:00",0.23,4318,0,972,972,972,972,0,0.23,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-12 0:00:00","2020-03-16 0:00:00","MXN",8811,402506,2511,0,0,"2003_odcam-gt_dell_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","dell","2003_odcam-gt_dell_pi_pfm_sem","2003_odcam-gt_dell_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","dell","Google Search","2020-03-11 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00",0.7,347,0,243,243,243,243,0,0.7,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","USD",216,4554,506,0,0,"2003_odcam-gt_dell_pi_pfm_sem_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","dell","2003_odcam-gt_dell_pi_pfm_sem","2003_odcam-gt_dell_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","dell","Google Search","2020-03-11 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","USD",216,4554,506,0,0,"2003_odcam-gt_dell_pi_pfm_sem_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","encasa","2003_odcam-gt_encasa_pi_pfm_fb","2003_odcam-gt_encasa_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","encasa","Facebook","2020-03-21 0:00:00","2020-03-31 0:00:00","2020-03-23 0:00:00","2020-03-31 0:00:00",0.23,720,0,162,162,162,162,0,0.23,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-23 0:00:00","2020-03-24 0:00:00","MXN",405,69824,1341,0,0,"2003_odcam-gt_encasa_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","encasa","2003_odcam-gt_encasa_pi_pfm_fb","2003_odcam-gt_encasa_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","encasa","Facebook","2020-03-21 0:00:00","2020-03-31 0:00:00","2020-03-23 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","MXN",3095,507731,5115,0,0,"2003_odcam-gt_encasa_pi_pfm_fb_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","encasa","2003_odcam-gt_encasa_pi_pfm_sem","2003_odcam-gt_encasa_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","encasa","Google Search","2020-03-21 0:00:00","2020-03-31 0:00:00","2020-03-23 0:00:00","2020-03-31 0:00:00",0.7,58,0,40,40,40,40,0,0.7,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-23 0:00:00","2020-03-24 0:00:00","USD",6,699,221,0,0,"2003_odcam-gt_encasa_pi_pfm_sem_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","encasa","2003_odcam-gt_encasa_pi_pfm_sem","2003_odcam-gt_encasa_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","encasa","Google Search","2020-03-21 0:00:00","2020-03-31 0:00:00","2020-03-23 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-23 0:00:00","2020-03-24 0:00:00","USD",6,699,221,0,0,"2003_odcam-gt_encasa_pi_pfm_sem_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","encasa","2003_odcam-gt_encasa_pi_pfm_sem","2003_odcam-gt_encasa_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","encasa","Google Search","2020-03-21 0:00:00","2020-03-31 0:00:00","2020-03-23 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","USD",26,4644,1825,0,0,"2003_odcam-gt_encasa_pi_pfm_sem_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","encasa","2003_odcam-gt_encasa_pi_pfm_sem","2003_odcam-gt_encasa_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","encasa","Google Search","2020-03-21 0:00:00","2020-03-31 0:00:00","2020-03-23 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","USD",26,4644,1825,0,0,"2003_odcam-gt_encasa_pi_pfm_sem_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","epson","2004_odcam-gt_epson_pi_pfm_fb","2004_odcam-gt_epson_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","epson","Facebook","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-15 0:00:00","2020-04-30 0:00:00",0.23,1439,0,324,324,324,324,0,0.23,"semana_14","2020-04-09 0:00:00","2020-04-16 0:00:00","2020-04-15 0:00:00","2020-04-16 0:00:00","MXN",521,76714,665,0,0,"2004_odcam-gt_epson_pi_pfm_fb_2020-04-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","epson","2004_odcam-gt_epson_pi_pfm_fb","2004_odcam-gt_epson_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","epson","Facebook","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-15 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-17 0:00:00","2020-04-24 0:00:00","MXN",2939,375732,2576,0,0,"2004_odcam-gt_epson_pi_pfm_fb_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","epson","2004_odcam-gt_epson_pi_pfm_sem","2004_odcam-gt_epson_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","epson","Google Search","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-15 0:00:00","2020-04-30 0:00:00",0.7,116,0,81,81,81,81,0,0.7,"semana_14","2020-04-09 0:00:00","2020-04-16 0:00:00","2020-04-15 0:00:00","2020-04-16 0:00:00","USD",26,272,37,0,0,"2004_odcam-gt_epson_pi_pfm_sem_2020-04-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","epson","2004_odcam-gt_epson_pi_pfm_sem","2004_odcam-gt_epson_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","epson","Google Search","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-15 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_14","2020-04-09 0:00:00","2020-04-16 0:00:00","2020-04-15 0:00:00","2020-04-16 0:00:00","USD",26,272,37,0,0,"2004_odcam-gt_epson_pi_pfm_sem_2020-04-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","epson","2004_odcam-gt_epson_pi_pfm_sem","2004_odcam-gt_epson_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","epson","Google Search","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-15 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-17 0:00:00","2020-04-24 0:00:00","USD",94,1786,250,0,0,"2004_odcam-gt_epson_pi_pfm_sem_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","epson","2004_odcam-gt_epson_pi_pfm_sem","2004_odcam-gt_epson_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","epson","Google Search","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-15 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-17 0:00:00","2020-04-24 0:00:00","USD",94,1786,250,0,0,"2004_odcam-gt_epson_pi_pfm_sem_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","homeoffice","2003_odcam-gt_homeoffice_pi_pfm_fb","2003_odcam-gt_homeoffice_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","homeoffice","Facebook","2020-03-20 0:00:00","2020-03-31 0:00:00","2020-03-20 0:00:00","2020-03-31 0:00:00",0.23,2303,0,518,518,518,518,0,0.23,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-20 0:00:00","2020-03-24 0:00:00","MXN",4285,630001,26301,0,0,"2003_odcam-gt_homeoffice_pi_pfm_fb_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","homeoffice","2003_odcam-gt_homeoffice_pi_pfm_fb","2003_odcam-gt_homeoffice_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","homeoffice","Facebook","2020-03-20 0:00:00","2020-03-31 0:00:00","2020-03-20 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","MXN",7715,877290,24949,0,0,"2003_odcam-gt_homeoffice_pi_pfm_fb_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","homeoffice","2003_odcam-gt_homeoffice_pi_pfm_sem","2003_odcam-gt_homeoffice_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","homeoffice","Google Search","2020-03-20 0:00:00","2020-03-31 0:00:00","2020-03-20 0:00:00","2020-03-31 0:00:00",0.7,185,0,130,130,130,130,0,0.7,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-20 0:00:00","2020-03-24 0:00:00","USD",53,6905,256,0,0,"2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","homeoffice","2003_odcam-gt_homeoffice_pi_pfm_sem","2003_odcam-gt_homeoffice_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","homeoffice","Google Search","2020-03-20 0:00:00","2020-03-31 0:00:00","2020-03-20 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_11","2020-03-17 0:00:00","2020-03-24 0:00:00","2020-03-20 0:00:00","2020-03-24 0:00:00","USD",53,6905,256,0,0,"2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","homeoffice","2003_odcam-gt_homeoffice_pi_pfm_sem","2003_odcam-gt_homeoffice_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","homeoffice","Google Search","2020-03-20 0:00:00","2020-03-31 0:00:00","2020-03-20 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","USD",58,15149,2298,0,0,"2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","homeoffice","2003_odcam-gt_homeoffice_pi_pfm_sem","2003_odcam-gt_homeoffice_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","homeoffice","Google Search","2020-03-20 0:00:00","2020-03-31 0:00:00","2020-03-20 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_12","2020-03-25 0:00:00","2020-03-31 0:00:00","2020-03-25 0:00:00","2020-03-31 0:00:00","USD",58,15149,2298,0,0,"2003_odcam-gt_homeoffice_pi_pfm_sem_2020-03-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2003_odcam-gt_hp_pi_pfm_fb","2003_odcam-gt_hp_pi_pfm_fb_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","hp","Facebook","2020-03-10 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00",0.23,4318,0,972,972,972,972,0,0.23,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","MXN",10548,522536,2153,0,0,"2003_odcam-gt_hp_pi_pfm_fb_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2003_odcam-gt_hp_pi_pfm_sem","2003_odcam-gt_hp_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","hp","Google Search","2020-03-10 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00",0.7,347,0,243,243,243,243,0,0.7,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","USD",216,3788,240,0,0,"2003_odcam-gt_hp_pi_pfm_sem_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2003_odcam-gt_hp_pi_pfm_sem","2003_odcam-gt_hp_pi_pfm_sem_V1","V1","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2003,"Marzo","hp","Google Search","2020-03-10 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00",0,0,0,0,0,0,0,0,0,"semana_10","2020-03-09 0:00:00","2020-03-16 0:00:00","2020-03-12 0:00:00","2020-03-12 0:00:00","USD",216,3788,240,0,0,"2003_odcam-gt_hp_pi_pfm_sem_2020-03-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2004_odcam-gt_hp_pi_pfm_fb","2004_odcam-gt_hp_pi_pfm_fb_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","hp","Facebook","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-16 0:00:00","2020-04-30 0:00:00",0.23,3598,0,810,810,810,810,0,0.23,"semana_14","2020-04-09 0:00:00","2020-04-16 0:00:00","2020-04-16 0:00:00","2020-04-16 0:00:00","MXN",517,85613,538,0,0,"2004_odcam-gt_hp_pi_pfm_fb_2020-04-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2004_odcam-gt_hp_pi_pfm_fb","2004_odcam-gt_hp_pi_pfm_fb_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","hp","Facebook","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-16 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-17 0:00:00","2020-04-24 0:00:00","MXN",12058,1938120,10851,0,0,"2004_odcam-gt_hp_pi_pfm_fb_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2004_odcam-gt_hp_pi_pfm_sem","2004_odcam-gt_hp_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","hp","Google Search","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-16 0:00:00","2020-04-30 0:00:00",0.7,1735,0,"1214.40","1214.40","1214.40","1214.40",0,0.7,"semana_14","2020-04-09 0:00:00","2020-04-16 0:00:00","2020-04-16 0:00:00","2020-04-16 0:00:00","USD",15,216,21,0,0,"2004_odcam-gt_hp_pi_pfm_sem_2020-04-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2004_odcam-gt_hp_pi_pfm_sem","2004_odcam-gt_hp_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","hp","Google Search","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-16 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_14","2020-04-09 0:00:00","2020-04-16 0:00:00","2020-04-16 0:00:00","2020-04-16 0:00:00","USD",15,216,21,0,0,"2004_odcam-gt_hp_pi_pfm_sem_2020-04-09",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2004_odcam-gt_hp_pi_pfm_sem","2004_odcam-gt_hp_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","hp","Google Search","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-16 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-17 0:00:00","2020-04-24 0:00:00","USD",356,6297,474,0,0,"2004_odcam-gt_hp_pi_pfm_sem_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"odcam-gt","hp","2004_odcam-gt_hp_pi_pfm_sem","2004_odcam-gt_hp_pi_pfm_sem_V2","V2","pi","pfm","información correcta, que tenemos en el mp y en las plataformas",2004,"Abril","hp","Google Search","2020-04-15 0:00:00","2020-04-30 0:00:00","2020-04-16 0:00:00","2020-04-30 0:00:00",0,0,0,0,0,0,0,0,0,"semana_15","2020-04-17 0:00:00","2020-04-24 0:00:00","2020-04-17 0:00:00","2020-04-24 0:00:00","USD",356,6297,474,0,0,"2004_odcam-gt_hp_pi_pfm_sem_2020-04-17",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapachuca","2001_gicsa_explanadapachuca_pi_mkt_sem","2001_gicsa_explanadapachuca_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","explanadapachuca","Google Search","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-25 0:00:00","2020-01-31 0:00:00","MXN",3035,17203,2826,0,0,"2001_gicsa_explanadapachuca_pi_mkt_sem_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2001_gicsa_explanadapuebla_pi_mkt_fb","2001_gicsa_explanadapuebla_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","explanadapuebla","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-03 0:00:00","2020-02-02 0:00:00",0,0,0,0,0,0,0,0,0,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-25 0:00:00","2020-01-31 0:00:00","MXN",8651,1766366,2647,0,0,"2001_gicsa_explanadapuebla_pi_mkt_fb_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","explanadapuebla","2001_gicsa_explanadapuebla_pi_mkt_sem","2001_gicsa_explanadapuebla_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","explanadapuebla","Google Search","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-25 0:00:00","2020-01-31 0:00:00","MXN",1973,42246,2487,0,0,"2001_gicsa_explanadapuebla_pi_mkt_sem_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","forumcuernavaca","2001_gicsa_forumcuernavaca_pi_mkt_fb","2001_gicsa_forumcuernavaca_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","forumcuernavaca","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-03 0:00:00","2020-02-01 0:00:00",0,0,0,0,0,0,0,0,0,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-25 0:00:00","2020-01-31 0:00:00","MXN",8432,1708253,1730,0,0,"2001_gicsa_forumcuernavaca_pi_mkt_fb_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","islamerida","2001_gicsa_islamerida_pi_mkt_fb","2001_gicsa_islamerida_pi_mkt_fb_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","islamerida","Facebook","2020-01-01 0:00:00","2020-01-31 0:00:00","2020-01-03 0:00:00","2020-01-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-25 0:00:00","2020-01-31 0:00:00","MXN",7296,1255597,1534,0,0,"2001_gicsa_islamerida_pi_mkt_fb_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
"gicsa","islamerida","2001_gicsa_islamerida_pi_mkt_sem","2001_gicsa_islamerida_pi_mkt_sem_V2","V2","pi","mkt","información correcta, que tenemos en el mp y en las plataformas",2001,"Enero","islamerida","Google Search","2020-01-01 0:00:00","2020-01-31 0:00:00","2019-09-06 0:00:00","2020-03-31 0:00:00",0,0,0,0,0,0,0,0,0,"semana_4","2020-01-25 0:00:00","2020-01-31 0:00:00","2020-01-25 0:00:00","2020-01-31 0:00:00","MXN",1976,46705,1721,0,0,"2001_gicsa_islamerida_pi_mkt_sem_2020-01-25",0,0,0,0,0,0,"2020-04-30 10:32:07"
