cliente_nomenclatura,campaña_nomenclatura,llave_ventas,llave_unica_mp,versión,tipo_presupuesto,tipo_2,comentario,Año-Mes,mes_plan,campaña_nomenclatura,plataforma,fecha_inicio_plan,fecha_fin_plan,inicio_campaña,fin_campaña,costo_planeado,kpi_planeado,serving,inversión_plataforma,inversión_total,inversión_AdOps,Operativo_AdOps,Serving_AdOps,costo_operativo,inicio_reporte,fin_reporte,inicio_campaña_reporte,fin_campaña_reporte,divisa,dinero_gastado,impresiones,clics,conversiones,revenue,llave_analytics,conversiones_directas,conversiones_asistidas,revenue_directo,revenue_asistido,total_conversiones,total_revenue,ultima_actualizacion
rs,shackweekend,2001_rs_shackweekend_pi_pfm_fb,2001_rs_shackweekend_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,shackweekend,Facebook,2020-01-30 0:00:00,2020-02-03 0:00:00,2020-01-30 0:00:00,2020-02-03 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-03 0:00:00,MXN,22078.58,2210308,45404,0,0,2001_rs_shackweekend_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
rs,shackweekend2ecomm,2002_rs_shackweekend2ecomm_pi_pfm_dsp,2002_rs_shackweekend2ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend2ecomm,Programmatic,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,36.25,367322,484.86,13315.14,13800,8970,8485.14,484.86,23.1,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-13 0:00:00,2019-12-31 0:00:00,MXN,13504.68375,372543,339,1,398,2002_rs_shackweekend2ecomm_pi_pfm_dsp_2020-02-01,0,1,0,398,0,0,2020-04-30 10:13:12
rs,shackweekend2ecomm,2002_rs_shackweekend2ecomm_pi_pfm_dsp,2002_rs_shackweekend2ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend2ecomm,Programmatic,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,0,17,18,2,1588,2002_rs_shackweekend2ecomm_pi_pfm_dsp_2020-03-01,2,0,1588,0,0,0,2020-04-30 10:13:12
rs,shackweekend2ecomm,2002_rs_shackweekend2ecomm_pi_pfm_fb,2002_rs_shackweekend2ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend2ecomm,Facebook,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,4,6900,0,27600,27600,27600,27600,0,4,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,MXN,27600,1518210,35008,0,0,2002_rs_shackweekend2ecomm_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
rs,shackweekend2mkt,2002_rs_shackweekend2mkt_pi_pfm_dsp,2002_rs_shackweekend2mkt_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend2mkt,Programmatic,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,36.25,734644,969.73,26630.27,27600,17940,16970.27,969.73,23.1,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-13 0:00:00,2020-02-03 0:00:00,MXN,27600,892050,676,11,9538.3,2002_rs_shackweekend2mkt_pi_pfm_dsp_2020-02-01,0,11,0,9538.3,0,0,2020-04-30 10:13:12
rs,shackweekend2mkt,2002_rs_shackweekend2mkt_pi_pfm_dsp,2002_rs_shackweekend2mkt_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend2mkt,Programmatic,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,0,8,2,6,6214,2002_rs_shackweekend2mkt_pi_pfm_dsp_2020-03-01,6,0,6214,0,0,0,2020-04-30 10:13:12
rs,shackweekend2mkt,2002_rs_shackweekend2mkt_pi_pfm_fb,2002_rs_shackweekend2mkt_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend2mkt,Facebook,2020-02-13 0:00:00,2020-02-16 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,4,9200,0,36800,36800,36800,36800,0,4,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-13 0:00:00,2020-02-16 0:00:00,MXN,36800,2185703,53793,0,0,2002_rs_shackweekend2mkt_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
rs,shackweekend3ecomm,2002_rs_shackweekend3ecomm_pi_pfm_dsp,2002_rs_shackweekend3ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend3ecomm,Programmatic,2020-02-28 0:00:00,2020-03-01 0:00:00,2020-02-28 0:00:00,2020-03-01 0:00:00,36.25,367322,484.86,13315.14,13800,8970,8485.14,484.86,23.1,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-28 0:00:00,2020-01-30 0:00:00,MXN,11633.16875,320915,52,1,5999,2002_rs_shackweekend3ecomm_pi_pfm_dsp_2020-02-01,0,1,0,5999,0,0,2020-04-30 10:13:12
rs,shackweekend3ecomm,2002_rs_shackweekend3ecomm_pi_pfm_dsp,2002_rs_shackweekend3ecomm_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend3ecomm,Programmatic,2020-02-28 0:00:00,2020-03-01 0:00:00,2020-02-28 0:00:00,2020-03-01 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,0,146377,12,6,5373,2002_rs_shackweekend3ecomm_pi_pfm_dsp_2020-03-01,6,0,5373,0,0,0,2020-04-30 10:13:12
rs,shackweekend3ecomm,2002_rs_shackweekend3ecomm_pi_pfm_fb,2002_rs_shackweekend3ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend3ecomm,Facebook,2020-02-28 0:00:00,2020-03-01 0:00:00,2020-02-28 0:00:00,2020-03-01 0:00:00,4,6900,0,27600,27600,27600,27600,0,4,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-28 0:00:00,2020-02-29 0:00:00,MXN,17429.9,853011,23587,0,0,2002_rs_shackweekend3ecomm_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
rs,shackweekend3ecomm,2002_rs_shackweekend3ecomm_pi_pfm_fb,2002_rs_shackweekend3ecomm_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend3ecomm,Facebook,2020-02-28 0:00:00,2020-03-01 0:00:00,2020-02-28 0:00:00,2020-03-01 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-01 0:00:00,MXN,10168.46,548659,22779,0,0,2002_rs_shackweekend3ecomm_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
rs,shackweekend3mkt,2002_rs_shackweekend3mkt_pi_pfm_dsp,2002_rs_shackweekend3mkt_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend3mkt,Programmatic,2020-02-28 0:00:00,2020-03-01 0:00:00,2020-02-28 0:00:00,2020-03-01 0:00:00,36.25,734644,969.73,26630.27,27600,17940,16970.27,969.73,23.1,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,10579.2,291840,17,3,1537,2002_rs_shackweekend3mkt_pi_pfm_dsp_2020-03-01,3,0,1537,0,0,0,2020-04-30 10:13:12
rs,shackweekend3mkt,2002_rs_shackweekend3mkt_pi_pfm_fb,2002_rs_shackweekend3mkt_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend3mkt,Facebook,2020-02-28 0:00:00,2020-03-01 0:00:00,2020-02-28 0:00:00,2020-03-01 0:00:00,4,9200,0,36800,36800,36800,36800,0,4,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-28 0:00:00,2020-02-29 0:00:00,MXN,23173.14,1247803,27505,0,0,2002_rs_shackweekend3mkt_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
rs,shackweekend3mkt,2002_rs_shackweekend3mkt_pi_pfm_fb,2002_rs_shackweekend3mkt_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,shackweekend3mkt,Facebook,2020-02-28 0:00:00,2020-03-01 0:00:00,2020-02-28 0:00:00,2020-03-01 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-01 0:00:00,MXN,13625.69,804743,30809,0,0,2002_rs_shackweekend3mkt_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
rs,tplink,2003_rs_tplink_ppf_pfm_fb,2003_rs_tplink_ppf_pfm_fb_V1,V1,ppf,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,tplink,Facebook,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-04 0:00:00,2020-03-31 0:00:00,4,3450,0,13800,13800,13800,13800,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-04 0:00:00,2020-03-31 0:00:00,MXN,13800,959503,10032,0,0,2003_rs_tplink_ppf_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
sodexo,incrementosalarial,2001_sodexo_incrementosalarial_pi_mkt_fb,2001_sodexo_incrementosalarial_pi_mkt_fb_V5,V5,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,incrementosalarial,Facebook,2020-01-06 0:00:00,2020-01-31 0:00:00,2020-01-15 0:00:00,2020-01-31 0:00:00,6,1417,0,8500,8500,8500,8500,0,6,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-15 0:00:00,2020-01-31 0:00:00,MXN,8500,882069,6617,0,0,2001_sodexo_incrementosalarial_pi_mkt_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
sodexo,incrementosalarial,2002_sodexo_incrementosalarial_pi_mkt_fb,2002_sodexo_incrementosalarial_pi_mkt_fb_V2,V2,pi,mkt,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,incrementosalarial,Facebook,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-04 0:00:00,2020-02-29 0:00:00,6,1667,0,10000,10000,10000,10000,0,6,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-04 0:00:00,2020-02-29 0:00:00,MXN,8499.9,925595,6666,0,0,2002_sodexo_incrementosalarial_pi_mkt_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
tequila1921,concurso,2002_tequila1921_concurso_rmnt_prf_fb,2002_tequila1921_concurso_rmnt_prf_fb_V1,V1,rmnt,prf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,concurso,Facebook,2020-02-10 0:00:00,2020-03-07 0:00:00,2020-02-10 0:00:00,2020-03-07 0:00:00,35,525000,0,15000,15000,15000,15000,0,35,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-10 0:00:00,2020-02-29 0:00:00,MXN,11061.63,1147750,585,0,0,2002_tequila1921_concurso_rmnt_prf_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
tequila1921,concurso,2002_tequila1921_concurso_rmnt_prf_fb,2002_tequila1921_concurso_rmnt_prf_fb_V1,V1,rmnt,prf,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,concurso,Facebook,2020-02-10 0:00:00,2020-03-07 0:00:00,2020-02-10 0:00:00,2020-03-07 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-07 0:00:00,MXN,3938.37,419963,221,0,0,2002_tequila1921_concurso_rmnt_prf_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,5dias,2001_ths_5dias_pi_pfm_dsp,2001_ths_5dias_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Febrero,5dias,Programmatic,2020-01-30 0:00:00,2020-02-03 0:00:00,2020-01-30 0:00:00,2020-02-03 0:00:00,36.25,183661,242.43,6657.57,6900,4485,4242.57,242.43,23.1,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-30 0:00:00,2019-11-03 0:00:00,MXN,4079.46625,112537,80,1,1199.4,2001_ths_5dias_pi_pfm_dsp_2020-01-01,0,1,0,1199.4,0,0,2020-04-30 10:13:12
ths,5dias,2001_ths_5dias_pi_pfm_dsp,2001_ths_5dias_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Febrero,5dias,Programmatic,2020-01-30 0:00:00,2020-02-03 0:00:00,2020-01-30 0:00:00,2020-02-03 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2019-12-31 0:00:00,MXN,0,151290,110,1,299.3,2001_ths_5dias_pi_pfm_dsp_2020-02-01,0,1,0,299.3,0,0,2020-04-30 10:13:12
ths,5dias,2001_ths_5dias_pi_pfm_fb,2001_ths_5dias_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Febrero,5dias,Facebook,2020-01-30 0:00:00,2020-02-03 0:00:00,2020-01-30 0:00:00,2020-02-03 0:00:00,4,2415,0,9660,9660,9660,9660,0,4,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-30 0:00:00,2020-01-31 0:00:00,MXN,2942.02,80831,3248,0,0,2001_ths_5dias_pi_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,5dias,2001_ths_5dias_pi_pfm_fb,2001_ths_5dias_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Febrero,5dias,Facebook,2020-01-30 0:00:00,2020-02-03 0:00:00,2020-01-30 0:00:00,2020-02-03 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-03 0:00:00,MXN,5750.98,195380,7759,0,0,2001_ths_5dias_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2001_ths_ao-ecomm_pi_pfm_dsp,2001_ths_ao-ecomm_pi_pfm_dsp_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Programmatic,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,36.25,244881,323.24,8876.76,9200,16445,15556.08,888.92,23.1,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2019-12-01 0:00:00,MXN,9200,678195,662,12,15340.11,2001_ths_ao-ecomm_pi_pfm_dsp_2020-01-01,0,12,0,15340.11,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2001_ths_ao-ecomm_pi_pfm_dsp,2001_ths_ao-ecomm_pi_pfm_dsp_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Programmatic,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-01-31 0:00:00,MXN,0,1250,4,6,8358,2001_ths_ao-ecomm_pi_pfm_dsp_2020-02-01,0,6,0,8358,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2001_ths_ao-ecomm_pi_pfm_dsp,2001_ths_ao-ecomm_pi_pfm_dsp_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Programmatic,2020-01-09 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,36.25,673423,888.92,24411.08,25300,16445,15556.08,888.92,23.1,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2019-12-01 0:00:00,MXN,24584.56875,678195,662,12,15340.11,2001_ths_ao-ecomm_pi_pfm_dsp_2020-01-01,0,12,0,15340.11,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2001_ths_ao-ecomm_pi_pfm_dsp,2001_ths_ao-ecomm_pi_pfm_dsp_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Programmatic,2020-01-09 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-01-31 0:00:00,MXN,0,1250,4,6,8358,2001_ths_ao-ecomm_pi_pfm_dsp_2020-02-01,0,6,0,8358,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2001_ths_ao-ecomm_pi_pfm_fb,2001_ths_ao-ecomm_pi_pfm_fb_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ao-ecomm,Facebook,2020-01-09 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,4,8855,0,35420,35420,35420,35420,0,4,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-09 0:00:00,2020-01-31 0:00:00,MXN,35420,1986632,69230,0,0,2001_ths_ao-ecomm_pi_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2002_ths_ao-ecomm_pi_pfm_dsp,2002_ths_ao-ecomm_pi_pfm_dsp_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Programmatic,2020-02-06 0:00:00,2020-03-04 0:00:00,2020-02-06 0:00:00,2020-02-29 0:00:00,36.25,734644,969.73,26630.27,27600,17940,16970.27,969.73,23.1,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-06 0:00:00,2020-02-29 0:00:00,MXN,24215.39875,668011,675,5,7383.41,2002_ths_ao-ecomm_pi_pfm_dsp_2020-02-01,5,0,7383.41,0,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2002_ths_ao-ecomm_pi_pfm_dsp,2002_ths_ao-ecomm_pi_pfm_dsp_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Programmatic,2020-02-06 0:00:00,2020-03-04 0:00:00,2020-02-06 0:00:00,2020-02-29 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-31 0:00:00,MXN,0,96608,78,2,4118.4,2002_ths_ao-ecomm_pi_pfm_dsp_2020-03-01,2,0,4118.4,0,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2002_ths_ao-ecomm_pi_pfm_fb,2002_ths_ao-ecomm_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Facebook,2020-02-06 0:00:00,2020-03-04 0:00:00,2020-02-06 0:00:00,2020-03-04 0:00:00,4,9660,0,38640,38640,38640,38640,0,4,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-06 0:00:00,2020-02-29 0:00:00,MXN,36889.85,2477585,68339,0,0,2002_ths_ao-ecomm_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2002_ths_ao-ecomm_pi_pfm_fb,2002_ths_ao-ecomm_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,ao-ecomm,Facebook,2020-02-06 0:00:00,2020-03-04 0:00:00,2020-02-06 0:00:00,2020-03-04 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-04 0:00:00,MXN,1750.12,184458,4202,0,0,2002_ths_ao-ecomm_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,ao-ecomm,2003_ths_ao-ecomm_pi_pfm_fb,2003_ths_ao-ecomm_pi_pfm_fb_V3,V3,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,ao-ecomm,Facebook,2020-03-03 0:00:00,2020-03-31 0:00:00,2020-03-03 0:00:00,2020-04-01 0:00:00,4,15525,0,62100,62100,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-03 0:00:00,2020-03-31 0:00:00,MXN,88913.58,4712636,147626,0,0,2003_ths_ao-ecomm_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,ecomm-rebajas,2001_ths_ecomm-rebajas_pi_pfm_fb,2001_ths_ecomm-rebajas_pi_pfm_fb_V2,V2,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ecomm-rebajas,Facebook,2020-01-01 0:00:00,2020-01-08 0:00:00,2020-01-03 0:00:00,2020-01-08 0:00:00,4,3220,0,12880,12880,12880,12880,0,4,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-03 0:00:00,2020-01-08 0:00:00,MXN,12880,799909,27378,0,0,2001_ths_ecomm-rebajas_pi_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,findesemana1,2003_ths_findesemana1_pi_pfm_fb,2003_ths_findesemana1_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,findesemana1,Facebook,2020-03-06 0:00:00,2020-03-08 0:00:00,2020-03-06 0:00:00,2020-03-09 0:00:00,4,2300,0,9200,9200,9200,9200,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-06 0:00:00,2020-03-09 0:00:00,MXN,9200,326207,10425,0,0,2003_ths_findesemana1_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,findesemana2,2003_ths_findesemana2_pi_pfm_fb,2003_ths_findesemana2_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2003,Marzo,findesemana2,Facebook,2020-03-13 0:00:00,2020-03-15 0:00:00,2020-03-13 0:00:00,2020-03-16 0:00:00,4,2300,0,9200,9200,9200,9200,0,4,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-13 0:00:00,2020-03-16 0:00:00,MXN,9200,445847,10062,0,0,2003_ths_findesemana2_pi_pfm_fb_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,rebajashasta70,2002_ths_rebajashasta70_pi_pfm_dsp,2002_ths_rebajashasta70_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,rebajashasta70,Programmatic,2020-01-30 0:00:00,2020-02-05 0:00:00,2020-01-30 0:00:00,2020-02-05 0:00:00,36.25,306102,404.05,11095.95,11500,7475,7070.95,404.05,23.1,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-30 0:00:00,2020-01-31 0:00:00,MXN,2489.83125,68685,47,0,0,2002_ths_rebajashasta70_pi_pfm_dsp_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,rebajashasta70,2002_ths_rebajashasta70_pi_pfm_dsp,2002_ths_rebajashasta70_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,rebajashasta70,Programmatic,2020-01-30 0:00:00,2020-02-05 0:00:00,2020-01-30 0:00:00,2020-02-05 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-10 0:00:00,MXN,0,236650,206,4,3372.5,2002_ths_rebajashasta70_pi_pfm_dsp_2020-02-01,4,0,3372.5,0,0,0,2020-04-30 10:13:12
ths,rebajashasta70,2002_ths_rebajashasta70_pi_pfm_dsp,2002_ths_rebajashasta70_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,rebajashasta70,Programmatic,2020-01-30 0:00:00,2020-02-05 0:00:00,2020-01-30 0:00:00,2020-02-05 0:00:00,0,0,0,0,0,0,0,0,0,2020-03-01 0:00:00,2020-03-31 0:00:00,2020-03-01 0:00:00,2020-03-25 0:00:00,MXN,0,9,8,0,0,2002_ths_rebajashasta70_pi_pfm_dsp_2020-03-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,rebajashasta70,2002_ths_rebajashasta70_pi_pfm_fb,2002_ths_rebajashasta70_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,rebajashasta70,Facebook,2020-01-30 0:00:00,2020-02-05 0:00:00,2020-01-30 0:00:00,2020-02-05 0:00:00,4,4025,0,16100,16100,16100,16100,0,4,2020-01-01 0:00:00,2020-01-31 0:00:00,2020-01-30 0:00:00,2020-01-31 0:00:00,MXN,3402.36,117528,2451,0,0,2002_ths_rebajashasta70_pi_pfm_fb_2020-01-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,rebajashasta70,2002_ths_rebajashasta70_pi_pfm_fb,2002_ths_rebajashasta70_pi_pfm_fb_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2002,Febrero,rebajashasta70,Facebook,2020-01-30 0:00:00,2020-02-05 0:00:00,2020-01-30 0:00:00,2020-02-05 0:00:00,0,0,0,0,0,0,0,0,0,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-02-05 0:00:00,MXN,11087.64,483888,9066,0,0,2002_ths_rebajashasta70_pi_pfm_fb_2020-02-01,0,0,0,0,0,0,2020-04-30 10:13:12
ths,ventaonline1,2001_ths_ventaonline1_pi_pfm_dsp,2001_ths_ventaonline1_pi_pfm_dsp_V1,V1,pi,pfm,"información correcta, que tenemos en el mp y en las plataformas",2001,Enero,ventaonline1,Programmatic,2020-01-16 0:00:00,2020-01-31 0:00:00,2020-01-16 0:00:00,2020-01-31 0:00:00,36.25,306102,404.05,11095.95,11500,7475,7070.95,404.05,23.1,2020-02-01 0:00:00,2020-02-29 0:00:00,2020-02-01 0:00:00,2020-01-31 0:00:00,MXN,23.2725,642,0,1,693.9,2001_ths_ventaonline1_pi_pfm_dsp_2020-02-01,0,1,0,693.9,0,0,2020-04-30 10:13:12
